policy_id,issue_age,sum_assured,coverage_years
3469,30,112306.46,10
3470,48,50512.12,10
3471,29,17807.758,10
3472,28,14958.223,10
3473,21,139069.4,10
3474,51,8296.545,10
3475,25,42581.95,10
3476,55,543189.25,10
3477,53,72197.81,10
3478,21,42316.992,10
3479,55,12993.559,10
3480,36,182348.45,10
3481,23,132037.4,10
3482,32,86475.445,10
3483,51,49977.617,10
3484,18,79014.61,10
3485,35,44394.97,10
3486,55,22952.21,10
3487,30,107457.02,10
3488,40,48014.164,10
3489,36,75912.26,10
3490,20,45382.402,10
3491,28,72347.33,10
3492,47,49423.637,10
3493,18,46431.734,10
3494,41,51214.09,10
3495,24,534172.44,10
3496,53,95006.81,10
3497,24,395784.28,10
3498,42,49676.953,10
3499,38,39047.414,10
3500,34,21171.7,10
3501,32,180297.45,10
3502,42,24236.871,10
3503,18,212655.1,10
3504,39,22177.37,10
3505,29,101631.234,10
3506,34,14002.235,10
3507,47,35109.03,10
3508,24,50891.11,10
3509,32,31001.332,10
3510,38,43665.65,10
3511,28,43833.0,10
3512,36,95351.48,10
3513,53,9417.989,10
3514,46,31870.705,10
3515,42,136419.14,10
3516,47,78414.35,10
3517,50,138248.39,10
3518,33,91748.805,10
3519,49,21014.463,10
3520,31,84837.76,10
3521,52,54172.707,10
3522,23,306884.7,10
3523,55,94988.39,10
3524,19,75998.75,10
3525,43,85418.48,10
3526,28,72755.13,10
3527,27,71197.945,10
3528,52,40406.406,10
3529,25,76738.33,10
3530,49,106782.74,10
3531,33,116779.26,10
3532,31,105987.0,10
3533,27,167080.2,10
3534,40,122772.945,10
3535,19,82668.39,10
3536,54,20027.26,10
3537,26,20033.549,10
3538,47,40997.68,10
3539,20,51905.562,10
3540,38,152997.9,10
3541,42,5410.0454,10
3542,43,21877.484,10
3543,21,42804.63,10
3544,25,22522.998,10
3545,38,26404.57,10
3546,52,33538.477,10
3547,19,23461.535,10
3548,49,26952.701,10
3549,23,148800.89,10
3550,45,81734.625,10
3551,29,92127.88,10
3552,34,48653.55,10
3553,46,112270.055,10
3554,36,98520.2,10
3555,43,80709.266,10
3556,46,29627.168,10
3557,42,35106.746,10
3558,52,116574.09,10
3559,29,33070.312,10
3560,38,17835.729,10
3561,22,32564.037,10
3562,54,174085.67,10
3563,51,32589.615,10
3564,43,64984.375,10
3565,34,30553.299,10
3566,54,92089.734,10
3567,24,76819.8,10
3568,32,15166.29,10
3569,44,61957.496,10
3570,53,13013.061,10
3571,26,32097.2,10
3572,32,49544.73,10
3573,49,219097.27,10
3574,33,64479.863,10
3575,40,27068.053,10
3576,23,38793.586,10
3577,49,104729.45,10
3578,40,27363.486,10
3579,47,120253.95,10
3580,38,32903.598,10
3581,26,24041.168,10
3582,40,33758.11,10
3583,48,13721.933,10
3584,30,8793.048,10
3585,33,46805.22,10
3586,33,47379.266,10
3587,18,61386.652,10
3588,55,46620.652,10
3589,32,322281.53,10
3590,54,57211.246,10
3591,42,16624.088,10
3592,38,20411.35,10
3593,53,50012.188,10
3594,43,35292.9,10
3595,28,18713.387,10
3596,36,47700.625,10
3597,30,48261.957,10
3598,32,179213.53,10
3599,21,24026.352,10
3600,38,35796.164,10
3601,30,178772.88,10
3602,39,65032.812,10
3603,21,23913.885,10
3604,36,28225.822,10
3605,32,18929.016,10
3606,51,53188.44,10
3607,31,114085.82,10
3608,38,184333.02,10
3609,52,15225.8955,10
3610,21,100214.89,10
3611,28,57024.06,10
3612,29,40547.688,10
3613,44,35807.33,10
3614,46,10753.997,10
3615,37,83297.78,10
3616,45,17408.135,10
3617,20,27480.217,10
3618,52,69854.234,10
3619,24,11689.775,10
3620,25,17381.178,10
3621,33,132549.1,10
3622,53,55128.68,10
3623,47,29437.281,10
3624,35,55302.6,10
3625,39,85422.03,10
3626,19,122957.32,10
3627,50,20533.852,10
3628,28,22024.434,10
3629,30,81344.86,10
3630,28,83458.8,10
3631,21,17061.898,10
3632,48,22695.678,10
3633,43,42820.85,10
3634,42,50952.0,10
3635,47,52120.945,10
3636,19,16853.594,10
3637,28,51701.418,10
3638,49,28166.307,10
3639,24,19667.527,10
3640,29,49562.086,10
3641,48,45678.516,10
3642,47,94952.58,10
3643,20,25109.55,10
3644,27,60349.902,10
3645,30,14254.6455,10
3646,48,40130.574,10
3647,18,72454.97,10
3648,24,77512.56,10
3649,22,77936.164,10
3650,41,95156.57,10
3651,46,35001.508,10
3652,46,74336.59,10
3653,53,222965.89,10
3654,20,34408.957,10
3655,37,150834.23,10
3656,21,100806.35,10
3657,27,40405.434,10
3658,26,43194.906,10
3659,24,54967.652,10
3660,39,96366.15,10
3661,38,69001.67,10
3662,18,34193.137,10
3663,45,9453.458,10
3664,48,85606.58,10
3665,47,10654.953,10
3666,26,16764.092,10
3667,40,36235.57,10
3668,33,18930.23,10
3669,30,64460.055,10
3670,21,39451.516,10
3671,39,93710.27,10
3672,36,13816.299,10
3673,38,29444.432,10
3674,52,50168.258,10
3675,39,51738.67,10
3676,45,87117.01,10
3677,45,24055.223,10
3678,26,34384.805,10
3679,53,75031.1,10
3680,43,8612.153,10
3681,26,68031.52,10
3682,26,92128.27,10
3683,32,17203.184,10
3684,25,38861.523,10
3685,27,165033.89,10
3686,41,84765.25,10
3687,45,71493.09,10
3688,19,110475.13,10
3689,25,211803.53,10
3690,41,50746.887,10
3691,45,36099.24,10
3692,33,110261.38,10
3693,43,43037.01,10
3694,53,23798.156,10
3695,44,32458.748,10
3696,54,64192.52,10
3697,34,34895.098,10
3698,21,37041.645,10
3699,37,21980.822,10
3700,43,157640.36,10
3701,41,38012.75,10
3702,51,28298.654,10
3703,36,30812.633,10
3704,40,95015.86,10
3705,53,79089.64,10
3706,52,33466.31,10
3707,27,51309.37,10
3708,54,62388.848,10
3709,42,28467.367,10
3710,35,14578.164,10
3711,36,75493.984,10
3712,21,29756.145,10
3713,53,71115.24,10
3714,27,64640.703,10
3715,36,52282.246,10
3716,50,35556.44,10
3717,25,30110.695,10
3718,22,20111.445,10
3719,20,30576.283,10
3720,52,78812.766,10
3721,53,152976.39,10
3722,25,136033.67,10
3723,51,56168.797,10
3724,50,152911.34,10
3725,50,39117.46,10
3726,33,17799.771,10
3727,38,232461.02,10
3728,31,76574.92,10
3729,34,14648.214,10
3730,18,174035.95,10
3731,39,27585.355,10
3732,31,32829.16,10
3733,54,113196.984,10
3734,32,148619.4,10
3735,42,22453.17,10
3736,52,162197.64,10
3737,45,100626.18,10
3738,24,26369.92,10
3739,26,41070.824,10
3740,49,168162.66,10
3741,28,14347.472,10
3742,35,150896.55,10
3743,27,98410.62,10
3744,50,75138.69,10
3745,26,55555.336,10
3746,21,241805.42,10
3747,31,272152.3,10
3748,36,30564.5,10
3749,30,81596.54,10
3750,29,223972.7,10
3751,42,26681.951,10
3752,29,60735.883,10
3753,19,111622.58,10
3754,49,9975.263,10
3755,26,97015.16,10
3756,52,20931.965,10
3757,24,58316.676,10
3758,42,124898.19,10
3759,38,7394.071,10
3760,35,93757.35,10
3761,21,255363.03,10
3762,20,32634.898,10
3763,19,79310.87,10
3764,39,145511.06,10
3765,48,13980.549,10
3766,49,91644.67,10
3767,21,113413.0,10
3768,28,83339.21,10
3769,30,53587.785,10
3770,20,22459.031,10
3771,41,152194.86,10
3772,35,51399.367,10
3773,48,24262.178,10
3774,40,38768.277,10
3775,36,67136.734,10
3776,21,14340.318,10
3777,43,50722.383,10
3778,55,35820.53,10
3779,38,145597.23,10
3780,35,11157.484,10
3781,49,105956.555,10
3782,34,155352.83,10
3783,28,11500.059,10
3784,38,12657.843,10
3785,53,208667.7,10
3786,34,24252.637,10
3787,54,594598.44,10
3788,50,11791.17,10
3789,53,57286.266,10
3790,21,49072.953,10
3791,20,42328.746,10
3792,48,72413.51,10
3793,26,75833.5,10
3794,25,43723.94,10
3795,26,22213.137,10
3796,50,115611.02,10
3797,24,82637.63,10
3798,23,54799.99,10
3799,51,80569.24,10
3800,21,92496.99,10
3801,23,27184.24,10
3802,30,78301.54,10
3803,19,32123.71,10
3804,51,94978.42,10
3805,19,42867.043,10
3806,33,81564.87,10
3807,22,35338.984,10
3808,54,85028.37,10
3809,44,22851.291,10
3810,38,51467.89,10
3811,49,109566.21,10
3812,52,72659.69,10
3813,38,58302.56,10
3814,25,211636.9,10
3815,55,113401.26,10
3816,30,99132.266,10
3817,25,84643.24,10
3818,20,93520.484,10
3819,49,188237.53,10
3820,20,35797.86,10
3821,47,112117.36,10
3822,41,66500.76,10
3823,25,36801.145,10
3824,20,46165.97,10
3825,39,59581.598,10
3826,23,25130.217,10
3827,53,99806.49,10
3828,19,46050.65,10
3829,40,53515.234,10
3830,53,148084.8,10
3831,19,55468.848,10
3832,55,173149.9,10
3833,34,32857.215,10
3834,28,20787.818,10
3835,52,39647.523,10
3836,41,5260.6323,10
3837,51,103196.24,10
3838,29,21778.084,10
3839,40,30504.27,10
3840,22,88681.016,10
3841,47,54999.27,10
3842,41,35148.664,10
3843,54,9803.986,10
3844,25,141552.33,10
3845,55,89164.86,10
3846,39,258940.95,10
3847,44,31028.904,10
3848,53,15618.6045,10
3849,22,110811.13,10
3850,30,43016.125,10
3851,50,82645.375,10
3852,46,182720.06,10
3853,30,68206.88,10
3854,48,57160.445,10
3855,54,60100.926,10
3856,54,13493.721,10
3857,33,121322.66,10
3858,37,127701.05,10
3859,47,76437.93,10
3860,29,14875.258,10
3861,51,45381.473,10
3862,33,158039.28,10
3863,37,31798.531,10
3864,29,128950.09,10
3865,35,52253.152,10
3866,34,88413.625,10
3867,33,35956.5,10
3868,22,53491.766,10
3869,29,70908.84,10
3870,25,21019.19,10
3871,37,62249.688,10
3872,52,5819.4326,10
3873,20,30902.021,10
3874,36,77256.375,10
3875,33,122514.984,10
3876,45,72982.87,10
3877,47,16440.857,10
3878,35,114240.914,10
3879,40,20099.666,10
3880,45,81726.79,10
3881,52,20642.582,10
3882,22,26935.848,10
3883,50,23264.852,10
3884,22,55879.07,10
3885,37,42759.67,10
3886,37,75124.79,10
3887,33,49260.137,10
3888,20,14845.907,10
3889,18,62344.344,10
3890,50,12210.43,10
3891,33,24654.016,10
3892,47,37370.902,10
3893,38,35355.723,10
3894,47,13384.44,10
3895,37,149747.52,10
3896,28,186872.25,10
3897,23,302670.0,10
3898,53,125229.01,10
3899,39,36439.953,10
3900,31,35941.023,10
3901,35,34388.008,10
3902,34,244822.42,10
3903,25,45585.508,10
3904,43,138021.48,10
3905,49,129693.11,10
3906,46,58186.96,10
3907,50,15653.747,10
3908,23,46380.918,10
3909,33,56238.188,10
3910,29,138984.17,10
3911,18,50784.406,10
3912,55,19013.297,10
3913,26,110205.96,10
3914,51,41678.688,10
3915,31,6526.1904,10
3916,19,64845.703,10
3917,53,74637.27,10
3918,48,25474.36,10
3919,50,42879.18,10
3920,43,84622.195,10
3921,40,65199.438,10
3922,45,14323.441,10
3923,19,136300.66,10
3924,21,195798.78,10
3925,38,33244.055,10
3926,19,10849.573,10
3927,44,92657.81,10
3928,46,29181.912,10
3929,26,76736.85,10
3930,23,291126.94,10
3931,18,14512.016,10
3932,28,26435.988,10
3933,20,42795.773,10
3934,23,140522.23,10
3935,50,859642.56,10
3936,44,60927.9,10
3937,40,13548.08,10
3938,43,37924.824,10
3939,18,26900.16,10
3940,21,89058.31,10
3941,18,67594.78,10
3942,35,21727.36,10
3943,36,25667.732,10
3944,21,37486.363,10
3945,23,41286.53,10
3946,52,48340.605,10
3947,47,51993.65,10
3948,39,134276.81,10
3949,27,36417.67,10
3950,32,32367.977,10
3951,42,17132.955,10
3952,39,41801.64,10
3953,29,61373.613,10
3954,54,12588.024,10
3955,45,38018.777,10
3956,50,126502.02,10
3957,29,83987.49,10
3958,29,67408.39,10
3959,28,82186.65,10
3960,55,31596.918,10
3961,35,28402.785,10
3962,22,138317.27,10
3963,19,97021.69,10
3964,52,27522.52,10
3965,47,11123.32,10
3966,49,27983.375,10
3967,41,77234.82,10
3968,20,29530.242,10
3969,34,65109.94,10
3970,47,155685.73,10
3971,31,46414.008,10
3972,23,60291.5,10
3973,35,86482.84,10
3974,20,21038.531,10
3975,33,26939.23,10
3976,24,89384.914,10
3977,22,51500.785,10
3978,31,55115.44,10
3979,42,51349.32,10
3980,26,109361.42,10
3981,32,70851.99,10
3982,35,71598.85,10
3983,38,132924.53,10
3984,52,180780.23,10
3985,46,300935.62,10
3986,19,31462.994,10
3987,44,360520.53,10
3988,48,20792.756,10
3989,19,235149.38,10
3990,52,30109.934,10
3991,35,47317.074,10
3992,43,50748.586,10
3993,31,24989.268,10
3994,37,53591.9,10
3995,37,26043.092,10
3996,19,18616.871,10
3997,35,48474.8,10
3998,40,178381.5,10
3999,27,40805.105,10
4000,25,106148.57,10
4001,42,25418.822,10
4002,32,17907.904,10
4003,19,71888.125,10
4004,42,203672.42,10
4005,50,59097.38,10
4006,34,96867.2,10
4007,53,165359.61,10
4008,48,48559.93,10
4009,31,44272.883,10
4010,18,72944.125,10
4011,52,84102.67,10
4012,33,16327.371,10
4013,28,63345.477,10
4014,33,49972.75,10
4015,20,26586.615,10
4016,27,47284.13,10
4017,20,19683.154,10
4018,52,14928.63,10
4019,32,52746.723,10
4020,23,102892.484,10
4021,18,37871.18,10
4022,42,23183.47,10
4023,30,26253.098,10
4024,37,77569.836,10
4025,40,189792.47,10
4026,51,92609.15,10
4027,25,141550.5,10
4028,38,21626.6,10
4029,51,47128.555,10
4030,45,112953.44,10
4031,21,16324.727,10
4032,34,29527.57,10
4033,42,106233.375,10
4034,44,61483.18,10
4035,32,23102.348,10
4036,26,13563.276,10
4037,21,145747.42,10
4038,32,9672.777,10
4039,29,82925.21,10
4040,41,32641.598,10
4041,49,115547.03,10
4042,18,21721.54,10
4043,49,404989.9,10
4044,45,68983.14,10
4045,53,78702.77,10
4046,30,26939.275,10
4047,37,44939.57,10
4048,48,45881.582,10
4049,31,210372.06,10
4050,36,68888.164,10
4051,37,77253.08,10
4052,26,76565.16,10
4053,35,82674.54,10
4054,21,16452.217,10
4055,46,257607.6,10
4056,44,24779.883,10
4057,30,48487.184,10
4058,23,170240.02,10
4059,31,235032.38,10
4060,49,95276.8,10
4061,39,33390.36,10
4062,46,55379.562,10
4063,32,57145.28,10
4064,25,58787.86,10
4065,47,18689.85,10
4066,19,137017.77,10
4067,18,55684.074,10
4068,40,28057.275,10
4069,53,33559.117,10
4070,36,62047.676,10
4071,48,16276.099,10
4072,22,100964.71,10
4073,36,60328.656,10
4074,49,174963.03,10
4075,51,53201.68,10
4076,42,20985.016,10
4077,27,19178.32,10
4078,42,36578.42,10
4079,19,39809.246,10
4080,53,31760.191,10
4081,32,55412.625,10
4082,28,31121.785,10
4083,40,61275.97,10
4084,28,32966.906,10
4085,48,82879.35,10
4086,41,39014.914,10
4087,32,135502.27,10
4088,49,84255.914,10
4089,26,58375.207,10
4090,36,42346.305,10
4091,40,14832.419,10
4092,36,154912.83,10
4093,26,29003.06,10
4094,52,53764.25,10
4095,38,65829.4,10
4096,44,43172.934,10
4097,26,147776.92,10
4098,37,18820.115,10
4099,45,200170.77,10
4100,48,85564.375,10
4101,53,41053.93,10
4102,48,41423.113,10
4103,24,8487.257,10
4104,20,25366.688,10
4105,33,37671.355,10
4106,33,57564.555,10
4107,31,136959.88,10
4108,50,255203.05,10
4109,21,62167.77,10
4110,21,58939.438,10
4111,42,33775.7,10
4112,42,12678.947,10
4113,34,30796.275,10
4114,50,42420.094,10
4115,54,109108.04,10
4116,32,75764.86,10
4117,24,59695.652,10
4118,46,31418.06,10
4119,53,10240.286,10
4120,47,10746.909,10
4121,55,13210.789,10
4122,41,39583.71,10
4123,37,110748.13,10
4124,54,108383.45,10
4125,24,94348.52,10
4126,50,33113.684,10
4127,55,124890.02,10
4128,36,23740.123,10
4129,52,98962.18,10
4130,24,13096.722,10
4131,55,19498.416,10
4132,44,187563.05,10
4133,25,42476.684,10
4134,45,28998.588,10
4135,22,120811.32,10
4136,39,132412.27,10
4137,30,35353.535,10
4138,31,62476.703,10
4139,43,55787.45,10
4140,24,5208.7603,10
4141,26,16368.11,10
4142,54,106253.375,10
4143,32,25685.834,10
4144,41,76393.17,10
4145,39,61710.58,10
4146,22,132207.05,10
4147,36,16793.465,10
4148,52,68537.95,10
4149,19,47450.707,10
4150,27,26581.182,10
4151,18,26432.277,10
4152,44,59979.793,10
4153,38,82744.63,10
4154,55,52609.676,10
4155,37,53935.797,10
4156,32,33556.395,10
4157,21,35384.516,10
4158,38,26523.914,10
4159,25,33020.934,10
4160,27,80460.266,10
4161,52,87983.34,10
4162,40,18017.121,10
4163,38,24407.09,10
4164,43,28323.861,10
4165,33,47503.03,10
4166,28,13007.17,10
4167,22,24751.78,10
4168,18,16503.258,10
4169,41,68882.95,10
4170,30,48826.98,10
4171,34,34535.402,10
4172,38,21357.46,10
4173,44,34964.94,10
4174,43,31825.547,10
4175,38,184889.11,10
4176,43,111012.055,10
4177,38,28773.553,10
4178,36,57064.332,10
4179,35,106419.62,10
4180,54,28766.504,10
4181,28,16092.195,10
4182,49,11876.197,10
4183,53,138356.89,10
4184,54,42912.926,10
4185,34,63122.87,10
4186,38,31583.445,10
4187,52,18132.463,10
4188,41,21051.72,10
4189,32,17101.996,10
4190,25,98693.445,10
4191,28,165020.86,10
4192,36,51512.176,10
4193,38,14846.791,10
4194,38,74387.68,10
4195,43,137553.2,10
4196,45,108783.15,10
4197,43,48848.23,10
4198,34,41447.9,10
4199,21,48535.23,10
4200,51,133249.36,10
4201,44,91864.56,10
4202,47,36723.52,10
4203,38,35991.79,10
4204,21,34010.42,10
4205,35,21334.316,10
4206,40,147450.66,10
4207,46,26622.693,10
4208,52,74013.23,10
4209,27,29455.508,10
4210,46,34132.293,10
4211,46,45646.11,10
4212,30,77340.44,10
4213,55,40635.574,10
4214,48,20098.775,10
4215,38,50769.11,10
4216,28,27077.025,10
4217,30,171931.08,10
4218,49,40612.156,10
4219,39,29301.758,10
4220,34,242709.11,10
4221,34,90299.76,10
4222,50,24400.502,10
4223,26,26556.957,10
4224,47,73066.45,10
4225,18,51769.65,10
4226,19,101917.48,10
4227,36,29426.098,10
4228,24,87611.33,10
4229,34,8342.745,10
4230,46,44188.72,10
4231,50,30516.871,10
4232,22,34743.266,10
4233,27,46049.793,10
4234,21,124315.9,10
4235,40,19861.658,10
4236,26,8684.924,10
4237,43,21792.81,10
4238,38,113292.36,10
4239,53,13410.393,10
4240,45,31641.354,10
4241,28,97874.39,10
4242,49,47716.64,10
4243,39,123345.38,10
4244,51,9816.912,10
4245,29,38657.305,10
4246,25,145731.33,10
4247,39,20297.904,10
4248,25,114419.43,10
4249,44,41407.86,10
4250,32,70762.31,10
4251,34,137517.14,10
4252,34,70519.69,10
4253,40,31156.514,10
4254,45,78388.19,10
4255,41,29446.738,10
4256,36,62222.49,10
4257,22,18366.873,10
4258,32,51177.438,10
4259,49,129471.07,10
4260,26,39370.12,10
4261,18,119938.05,10
4262,50,593933.06,10
4263,40,48855.41,10
4264,54,81726.375,10
4265,53,73223.26,10
4266,25,59865.832,10
4267,30,93910.27,10
4268,25,40998.973,10
4269,40,29429.21,10
4270,25,14745.8955,10
4271,50,38008.742,10
4272,18,102839.586,10
4273,42,23574.965,10
4274,41,60908.047,10
4275,52,45310.332,10
4276,41,30430.594,10
4277,43,11354.234,10
4278,34,148755.9,10
4279,45,75624.13,10
4280,22,421682.75,10
4281,47,118575.92,10
4282,37,146124.38,10
4283,38,12336.225,10
4284,31,12164.899,10
4285,48,51721.453,10
4286,20,19956.016,10
4287,53,28991.234,10
4288,42,377297.62,10
4289,28,129531.48,10
4290,24,23653.203,10
4291,21,7531.7437,10
4292,32,22110.953,10
4293,33,32017.014,10
4294,36,38667.99,10
4295,24,17971.479,10
4296,33,123458.305,10
4297,45,28299.79,10
4298,40,84005.74,10
4299,36,52202.633,10
4300,19,105932.77,10
4301,22,41334.055,10
4302,22,23855.955,10
4303,47,30974.158,10
4304,27,31325.576,10
4305,47,260776.42,10
4306,49,53155.8,10
4307,25,50185.656,10
4308,41,101255.22,10
4309,44,49997.207,10
4310,27,122653.59,10
4311,48,37127.605,10
4312,55,34230.3,10
4313,46,22823.809,10
4314,49,219655.6,10
4315,27,47283.582,10
4316,18,19546.36,10
4317,45,58526.8,10
4318,23,29724.746,10
4319,34,36610.754,10
4320,48,64111.63,10
4321,48,168816.31,10
4322,52,54233.094,10
4323,25,28309.39,10
4324,34,33384.48,10
4325,37,84536.27,10
4326,42,10436.928,10
4327,26,21712.262,10
4328,44,59272.168,10
4329,19,12764.748,10
4330,24,38939.48,10
4331,32,34103.875,10
4332,41,100885.055,10
4333,20,40927.293,10
4334,37,129201.875,10
4335,53,53256.582,10
4336,52,207096.3,10
4337,21,16478.094,10
4338,31,182312.9,10
4339,32,35985.688,10
4340,40,162582.05,10
4341,42,129051.4,10
4342,19,5106.4106,10
4343,38,73358.44,10
4344,27,111065.35,10
4345,38,144733.94,10
4346,53,19505.828,10
4347,33,80181.86,10
4348,29,58444.754,10
4349,44,70608.48,10
4350,49,111182.414,10
4351,19,126139.81,10
4352,38,29589.768,10
4353,30,61828.133,10
4354,43,51672.785,10
4355,49,41286.72,10
4356,42,44567.41,10
4357,48,58487.484,10
4358,19,30890.162,10
4359,33,101337.086,10
4360,35,138029.8,10
4361,49,25934.18,10
4362,34,143550.5,10
4363,49,25973.28,10
4364,36,102539.95,10
4365,32,143338.08,10
4366,51,46358.953,10
4367,43,26144.133,10
4368,28,31220.553,10
4369,28,66787.0,10
4370,27,240746.98,10
4371,32,12907.864,10
4372,42,54174.84,10
4373,34,46598.355,10
4374,47,34702.29,10
4375,40,46870.92,10
4376,35,32403.47,10
4377,18,135171.9,10
4378,26,146352.5,10
4379,36,53652.668,10
4380,42,44661.285,10
4381,24,33703.23,10
4382,19,53744.863,10
4383,46,219266.48,10
4384,31,46018.137,10
4385,36,25545.906,10
4386,42,36372.52,10
4387,39,91359.195,10
4388,41,28158.06,10
4389,47,48669.773,10
4390,48,72990.516,10
4391,37,29920.166,10
4392,38,12188.567,10
4393,44,21219.375,10
4394,31,25153.82,10
4395,49,41635.832,10
4396,31,51803.76,10
4397,31,96639.16,10
4398,19,18731.717,10
4399,37,86026.25,10
4400,38,37161.906,10
4401,32,11984.152,10
4402,52,50545.906,10
4403,54,143313.86,10
4404,49,101343.39,10
4405,51,47040.395,10
4406,47,123055.99,10
4407,51,58311.605,10
4408,20,109614.984,10
4409,41,13233.363,10
4410,29,18398.787,10
4411,22,89590.73,10
4412,35,171305.58,10
4413,36,69815.75,10
4414,38,33587.484,10
4415,39,25320.398,10
4416,30,38852.44,10
4417,28,132017.25,10
4418,41,38015.78,10
4419,38,115611.1,10
4420,55,84274.68,10
4421,25,196992.11,10
4422,31,58687.836,10
4423,27,48054.99,10
4424,30,120320.7,10
4425,24,23660.637,10
4426,23,35051.184,10
4427,40,13039.97,10
4428,49,18330.445,10
4429,27,232925.94,10
4430,28,86997.086,10
4431,39,16700.885,10
4432,24,130045.734,10
4433,39,28476.096,10
4434,34,83494.73,10
4435,37,82502.94,10
4436,42,189429.25,10
4437,39,32519.477,10
4438,45,27655.912,10
4439,50,5817.0254,10
4440,46,45358.812,10
4441,31,89325.49,10
4442,30,99643.83,10
4443,44,136175.23,10
4444,35,63046.188,10
4445,19,74877.086,10
4446,52,52800.43,10
4447,46,88057.23,10
4448,38,23679.96,10
4449,32,16203.887,10
4450,43,25765.402,10
4451,22,59318.543,10
4452,44,17666.73,10
4453,44,30127.178,10
4454,36,30907.15,10
4455,48,93454.99,10
4456,32,84783.37,10
4457,25,52900.453,10
4458,40,71727.55,10
4459,36,72868.42,10
4460,41,37379.684,10
4461,30,32395.63,10
4462,42,170950.17,10
4463,39,6825.8765,10
4464,39,27632.16,10
4465,34,42478.453,10
4466,54,78255.89,10
4467,42,124018.19,10
4468,51,220833.34,10
4469,50,46462.914,10
4470,35,49020.3,10
4471,53,66827.26,10
4472,20,32691.865,10
4473,48,19387.59,10
4474,36,46294.477,10
4475,55,90769.27,10
4476,40,41168.945,10
4477,31,69600.47,10
4478,46,11211.826,10
4479,44,50741.633,10
4480,47,36207.48,10
4481,18,18027.963,10
4482,36,84588.05,10
4483,19,218883.47,10
4484,53,110386.76,10
